dataset,path,class_id,target_index,target_label,predicted_index,predicted_class,top1_confidence,is_correct
imagenette,data/imagenette2-320/val/n03394916/n03394916_41871.JPEG,n03394916,566,French horn,566,French horn,0.45698362588882446,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42200.JPEG,n03394916,566,French horn,566,French horn,0.3839174211025238,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42291.JPEG,n03394916,566,French horn,566,French horn,0.3173433244228363,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42312.JPEG,n03394916,566,French horn,566,French horn,0.5938162803649902,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42422.JPEG,n03394916,566,French horn,566,French horn,0.38208985328674316,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42452.JPEG,n03394916,566,French horn,566,French horn,0.13526014983654022,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_4251.JPEG,n03394916,566,French horn,566,French horn,0.4409359097480774,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42550.JPEG,n03394916,566,French horn,566,French horn,0.39717358350753784,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42671.JPEG,n03394916,566,French horn,566,French horn,0.5957174897193909,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42690.JPEG,n03394916,566,French horn,566,French horn,0.5503411293029785,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42702.JPEG,n03394916,566,French horn,566,French horn,0.44813215732574463,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42721.JPEG,n03394916,566,French horn,566,French horn,0.2592003345489502,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42732.JPEG,n03394916,566,French horn,566,French horn,0.43839195370674133,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_42912.JPEG,n03394916,566,French horn,566,French horn,0.4211561679840088,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_4301.JPEG,n03394916,566,French horn,566,French horn,0.6799225211143494,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43022.JPEG,n03394916,566,French horn,566,French horn,0.5625923871994019,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43121.JPEG,n03394916,566,French horn,566,French horn,0.4818102717399597,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43192.JPEG,n03394916,566,French horn,566,French horn,0.4225757122039795,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43251.JPEG,n03394916,566,French horn,566,French horn,0.5842577815055847,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43322.JPEG,n03394916,566,French horn,566,French horn,0.3309313654899597,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43381.JPEG,n03394916,566,French horn,566,French horn,0.5127345323562622,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43382.JPEG,n03394916,566,French horn,566,French horn,0.38226473331451416,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43422.JPEG,n03394916,566,French horn,566,French horn,0.4753427803516388,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43441.JPEG,n03394916,566,French horn,566,French horn,0.31761083006858826,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43532.JPEG,n03394916,566,French horn,566,French horn,0.19618815183639526,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43980.JPEG,n03394916,566,French horn,566,French horn,0.43026530742645264,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_43991.JPEG,n03394916,566,French horn,566,French horn,0.7403165102005005,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44000.JPEG,n03394916,566,French horn,566,French horn,0.4417310953140259,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44060.JPEG,n03394916,566,French horn,566,French horn,0.24447070062160492,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44440.JPEG,n03394916,566,French horn,566,French horn,0.2682362496852875,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44580.JPEG,n03394916,566,French horn,566,French horn,0.4627927243709564,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44670.JPEG,n03394916,566,French horn,566,French horn,0.38183704018592834,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44800.JPEG,n03394916,566,French horn,566,French horn,0.46855485439300537,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44831.JPEG,n03394916,566,French horn,566,French horn,0.4299839735031128,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_44882.JPEG,n03394916,566,French horn,566,French horn,0.5657358169555664,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_45042.JPEG,n03394916,566,French horn,566,French horn,0.3949759006500244,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_45101.JPEG,n03394916,566,French horn,566,French horn,0.41560426354408264,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_45190.JPEG,n03394916,566,French horn,566,French horn,0.3850749135017395,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_45202.JPEG,n03394916,566,French horn,566,French horn,0.5304518342018127,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_45631.JPEG,n03394916,566,French horn,566,French horn,0.6482986211776733,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_45760.JPEG,n03394916,566,French horn,733,pole,0.06338120251893997,False
imagenette,data/imagenette2-320/val/n03394916/n03394916_46260.JPEG,n03394916,566,French horn,566,French horn,0.6786869764328003,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46391.JPEG,n03394916,566,French horn,566,French horn,0.1379787027835846,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46411.JPEG,n03394916,566,French horn,566,French horn,0.37656155228614807,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46521.JPEG,n03394916,566,French horn,566,French horn,0.39366742968559265,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46670.JPEG,n03394916,566,French horn,566,French horn,0.11473210155963898,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46672.JPEG,n03394916,566,French horn,566,French horn,0.5728292465209961,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46700.JPEG,n03394916,566,French horn,566,French horn,0.36178112030029297,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46931.JPEG,n03394916,566,French horn,566,French horn,0.316121369600296,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_46941.JPEG,n03394916,566,French horn,566,French horn,0.6864889860153198,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47022.JPEG,n03394916,566,French horn,566,French horn,0.40579771995544434,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47110.JPEG,n03394916,566,French horn,566,French horn,0.3230396807193756,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47211.JPEG,n03394916,566,French horn,566,French horn,0.356498658657074,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47212.JPEG,n03394916,566,French horn,566,French horn,0.35631686449050903,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47241.JPEG,n03394916,566,French horn,683,oboe,0.3609590530395508,False
imagenette,data/imagenette2-320/val/n03394916/n03394916_47300.JPEG,n03394916,566,French horn,566,French horn,0.2290344089269638,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47330.JPEG,n03394916,566,French horn,566,French horn,0.4115186333656311,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47462.JPEG,n03394916,566,French horn,566,French horn,0.6259915828704834,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47472.JPEG,n03394916,566,French horn,566,French horn,0.5864176154136658,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47560.JPEG,n03394916,566,French horn,566,French horn,0.723351776599884,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47651.JPEG,n03394916,566,French horn,776,sax,0.07364777475595474,False
imagenette,data/imagenette2-320/val/n03394916/n03394916_47852.JPEG,n03394916,566,French horn,566,French horn,0.5786699056625366,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_47982.JPEG,n03394916,566,French horn,566,French horn,0.4906178116798401,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_48060.JPEG,n03394916,566,French horn,566,French horn,0.3545936644077301,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_48121.JPEG,n03394916,566,French horn,566,French horn,0.3504520654678345,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_48491.JPEG,n03394916,566,French horn,566,French horn,0.481757253408432,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_48881.JPEG,n03394916,566,French horn,566,French horn,0.3150172233581543,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_49600.JPEG,n03394916,566,French horn,566,French horn,0.46148136258125305,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_49722.JPEG,n03394916,566,French horn,875,trombone,0.3786482810974121,False
imagenette,data/imagenette2-320/val/n03394916/n03394916_49731.JPEG,n03394916,566,French horn,566,French horn,0.6487688422203064,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_49952.JPEG,n03394916,566,French horn,566,French horn,0.6805971264839172,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_5011.JPEG,n03394916,566,French horn,566,French horn,0.1023496612906456,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_50380.JPEG,n03394916,566,French horn,566,French horn,0.2954758405685425,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_50642.JPEG,n03394916,566,French horn,566,French horn,0.4327422082424164,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_50730.JPEG,n03394916,566,French horn,566,French horn,0.5779539346694946,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51071.JPEG,n03394916,566,French horn,566,French horn,0.4576795995235443,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51112.JPEG,n03394916,566,French horn,566,French horn,0.6708770394325256,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51130.JPEG,n03394916,566,French horn,566,French horn,0.36846470832824707,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51161.JPEG,n03394916,566,French horn,566,French horn,0.4304960072040558,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51440.JPEG,n03394916,566,French horn,566,French horn,0.4529602825641632,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51571.JPEG,n03394916,566,French horn,566,French horn,0.6203588247299194,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51680.JPEG,n03394916,566,French horn,566,French horn,0.5131930112838745,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51752.JPEG,n03394916,566,French horn,566,French horn,0.42984405159950256,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_51822.JPEG,n03394916,566,French horn,566,French horn,0.4450572431087494,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_5200.JPEG,n03394916,566,French horn,566,French horn,0.2901526093482971,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_52191.JPEG,n03394916,566,French horn,566,French horn,0.4661578834056854,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_52232.JPEG,n03394916,566,French horn,566,French horn,0.5134994387626648,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_52422.JPEG,n03394916,566,French horn,566,French horn,0.20358355343341827,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_53401.JPEG,n03394916,566,French horn,566,French horn,0.6229144334793091,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_53581.JPEG,n03394916,566,French horn,566,French horn,0.3781728744506836,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_53962.JPEG,n03394916,566,French horn,566,French horn,0.4463276267051697,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_540.JPEG,n03394916,566,French horn,566,French horn,0.5334732532501221,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_54320.JPEG,n03394916,566,French horn,566,French horn,0.37141692638397217,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_54391.JPEG,n03394916,566,French horn,566,French horn,0.31356462836265564,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_54531.JPEG,n03394916,566,French horn,566,French horn,0.21462036669254303,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_54570.JPEG,n03394916,566,French horn,566,French horn,0.4176183044910431,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_5461.JPEG,n03394916,566,French horn,566,French horn,0.6152681112289429,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_54831.JPEG,n03394916,566,French horn,566,French horn,0.5472490191459656,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_5511.JPEG,n03394916,566,French horn,566,French horn,0.5369440913200378,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_55411.JPEG,n03394916,566,French horn,566,French horn,0.48901286721229553,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_55552.JPEG,n03394916,566,French horn,566,French horn,0.32860520482063293,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_55610.JPEG,n03394916,566,French horn,566,French horn,0.5056602954864502,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_56022.JPEG,n03394916,566,French horn,566,French horn,0.5444096326828003,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_56850.JPEG,n03394916,566,French horn,566,French horn,0.317900151014328,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_56881.JPEG,n03394916,566,French horn,566,French horn,0.5961107611656189,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_57212.JPEG,n03394916,566,French horn,566,French horn,0.6670944690704346,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_57410.JPEG,n03394916,566,French horn,566,French horn,0.4913058876991272,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_57530.JPEG,n03394916,566,French horn,566,French horn,0.3038618266582489,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_57922.JPEG,n03394916,566,French horn,566,French horn,0.37860041856765747,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_5811.JPEG,n03394916,566,French horn,566,French horn,0.6286366581916809,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_58180.JPEG,n03394916,566,French horn,566,French horn,0.4168086051940918,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_58402.JPEG,n03394916,566,French horn,566,French horn,0.5818645358085632,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_59222.JPEG,n03394916,566,French horn,566,French horn,0.594944417476654,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_59361.JPEG,n03394916,566,French horn,566,French horn,0.6894751191139221,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_59430.JPEG,n03394916,566,French horn,566,French horn,0.5103090405464172,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_59452.JPEG,n03394916,566,French horn,566,French horn,0.6125514507293701,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_60232.JPEG,n03394916,566,French horn,566,French horn,0.5266400575637817,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_6031.JPEG,n03394916,566,French horn,566,French horn,0.4640515446662903,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_60810.JPEG,n03394916,566,French horn,566,French horn,0.2978673279285431,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_60902.JPEG,n03394916,566,French horn,566,French horn,0.5338122844696045,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_61012.JPEG,n03394916,566,French horn,566,French horn,0.6050768494606018,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_62451.JPEG,n03394916,566,French horn,566,French horn,0.5912805199623108,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_62690.JPEG,n03394916,566,French horn,566,French horn,0.29720592498779297,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_63390.JPEG,n03394916,566,French horn,566,French horn,0.5053602457046509,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_63471.JPEG,n03394916,566,French horn,566,French horn,0.5013910531997681,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_66070.JPEG,n03394916,566,French horn,566,French horn,0.46782752871513367,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_6742.JPEG,n03394916,566,French horn,566,French horn,0.5335561037063599,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_6830.JPEG,n03394916,566,French horn,566,French horn,0.2657647430896759,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_68382.JPEG,n03394916,566,French horn,566,French horn,0.5202330946922302,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_68551.JPEG,n03394916,566,French horn,875,trombone,0.08239036053419113,False
imagenette,data/imagenette2-320/val/n03394916/n03394916_69060.JPEG,n03394916,566,French horn,566,French horn,0.22073021531105042,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_69132.JPEG,n03394916,566,French horn,566,French horn,0.4498419761657715,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_7000.JPEG,n03394916,566,French horn,453,bookcase,0.10899130254983902,False
imagenette,data/imagenette2-320/val/n03394916/n03394916_71910.JPEG,n03394916,566,French horn,566,French horn,0.5031377077102661,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_7292.JPEG,n03394916,566,French horn,566,French horn,0.2000017911195755,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_73490.JPEG,n03394916,566,French horn,566,French horn,0.4231383502483368,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_7522.JPEG,n03394916,566,French horn,566,French horn,0.4278908669948578,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_7602.JPEG,n03394916,566,French horn,566,French horn,0.5312086343765259,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_7620.JPEG,n03394916,566,French horn,566,French horn,0.32506656646728516,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_7951.JPEG,n03394916,566,French horn,566,French horn,0.4852733016014099,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_8060.JPEG,n03394916,566,French horn,566,French horn,0.5470163822174072,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_8120.JPEG,n03394916,566,French horn,566,French horn,0.8251258134841919,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_8602.JPEG,n03394916,566,French horn,566,French horn,0.4422498643398285,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_8640.JPEG,n03394916,566,French horn,566,French horn,0.33895060420036316,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_9451.JPEG,n03394916,566,French horn,566,French horn,0.6877912878990173,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_9580.JPEG,n03394916,566,French horn,566,French horn,0.5467941164970398,True
imagenette,data/imagenette2-320/val/n03394916/n03394916_9851.JPEG,n03394916,566,French horn,566,French horn,0.5785232186317444,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00002210.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3812291920185089,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00006922.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4288747310638428,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00008430.JPEG,n03417042,569,garbage truck,569,garbage truck,0.590277373790741,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00022172.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4109019637107849,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00024560.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4862169027328491,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00027110.JPEG,n03417042,569,garbage truck,569,garbage truck,0.23262792825698853,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00027150.JPEG,n03417042,569,garbage truck,569,garbage truck,0.39976832270622253,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00028190.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5133723616600037,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00032800.JPEG,n03417042,569,garbage truck,803,snowplow,0.15788787603378296,False
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00033842.JPEG,n03417042,569,garbage truck,569,garbage truck,0.43209540843963623,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00034001.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3142770230770111,True
imagenette,data/imagenette2-320/val/n03417042/ILSVRC2012_val_00042802.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4763098955154419,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1000.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5210909247398376,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10121.JPEG,n03417042,569,garbage truck,569,garbage truck,0.377633273601532,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10141.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5554730892181396,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10150.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5101292729377747,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1022.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3942842185497284,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10280.JPEG,n03417042,569,garbage truck,569,garbage truck,0.380281925201416,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10300.JPEG,n03417042,569,garbage truck,569,garbage truck,0.29762670397758484,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1031.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5271890163421631,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10331.JPEG,n03417042,569,garbage truck,569,garbage truck,0.49781328439712524,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10362.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5427528619766235,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10401.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4637058675289154,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10402.JPEG,n03417042,569,garbage truck,569,garbage truck,0.6867337226867676,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10442.JPEG,n03417042,569,garbage truck,569,garbage truck,0.24688813090324402,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10462.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3845059275627136,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1051.JPEG,n03417042,569,garbage truck,569,garbage truck,0.41667425632476807,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10520.JPEG,n03417042,569,garbage truck,569,garbage truck,0.43993839621543884,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10612.JPEG,n03417042,569,garbage truck,569,garbage truck,0.578735888004303,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10642.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3462390899658203,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10751.JPEG,n03417042,569,garbage truck,569,garbage truck,0.2548746168613434,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10752.JPEG,n03417042,569,garbage truck,569,garbage truck,0.36661824584007263,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_10802.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5978833436965942,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11.JPEG,n03417042,569,garbage truck,569,garbage truck,0.6311336159706116,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11000.JPEG,n03417042,569,garbage truck,569,garbage truck,0.11636078357696533,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11031.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3438895642757416,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11062.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5478765368461609,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11072.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5878792405128479,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11091.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3615325391292572,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11222.JPEG,n03417042,569,garbage truck,569,garbage truck,0.2309379130601883,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11441.JPEG,n03417042,569,garbage truck,569,garbage truck,0.8468009829521179,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11452.JPEG,n03417042,569,garbage truck,569,garbage truck,0.277715802192688,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11511.JPEG,n03417042,569,garbage truck,569,garbage truck,0.23368313908576965,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11552.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3633216321468353,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11602.JPEG,n03417042,569,garbage truck,569,garbage truck,0.49761149287223816,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11611.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3976761996746063,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1182.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3632301390171051,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_11871.JPEG,n03417042,569,garbage truck,569,garbage truck,0.8037554025650024,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12002.JPEG,n03417042,569,garbage truck,569,garbage truck,0.6626519560813904,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12031.JPEG,n03417042,569,garbage truck,569,garbage truck,0.40471336245536804,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12050.JPEG,n03417042,569,garbage truck,569,garbage truck,0.2285146713256836,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1211.JPEG,n03417042,569,garbage truck,569,garbage truck,0.17642472684383392,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12170.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4573499262332916,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12190.JPEG,n03417042,569,garbage truck,569,garbage truck,0.6380910277366638,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12232.JPEG,n03417042,569,garbage truck,569,garbage truck,0.2783188819885254,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12291.JPEG,n03417042,569,garbage truck,569,garbage truck,0.3561348021030426,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12300.JPEG,n03417042,569,garbage truck,569,garbage truck,0.8679414987564087,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12322.JPEG,n03417042,569,garbage truck,569,garbage truck,0.7559871673583984,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12400.JPEG,n03417042,569,garbage truck,569,garbage truck,0.36560481786727905,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12531.JPEG,n03417042,569,garbage truck,569,garbage truck,0.5633676052093506,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12560.JPEG,n03417042,569,garbage truck,569,garbage truck,0.42507466673851013,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12601.JPEG,n03417042,569,garbage truck,569,garbage truck,0.48343294858932495,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1262.JPEG,n03417042,569,garbage truck,569,garbage truck,0.20955894887447357,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1271.JPEG,n03417042,569,garbage truck,569,garbage truck,0.13801248371601105,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12711.JPEG,n03417042,569,garbage truck,569,garbage truck,0.6040194630622864,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_12790.JPEG,n03417042,569,garbage truck,569,garbage truck,0.4543365240097046,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1280.JPEG,n03417042,569,garbage truck,569,garbage truck,0.46924078464508057,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_1282.JPEG,n03417042,569,garbage truck,569,garbage truck,0.501671314239502,True
imagenette,data/imagenette2-320/val/n03417042/n03417042_130.JPEG,n03417042,569,garbage truck,569,garbage truck,0.1863177865743637,True
